station_id,lat,lon,page,details
ISRO0150,9.9,76.2,91,76.43  2006-11-07 2019-04-19 HOURLY 560 SSF  Aluvathuruth  Ernakulam KERALA 15F095 ISRO0149 9.90  76.20  2006-11-07 2018
ISRO0151,11.48,75.62,92,562 CN  Thikkody  Kozhikode KERALA 15F097 ISRO0151 11.48 75.62  2006-05-04 2019-04-17 HOURLY 563 SSF  Puthupaddy  Kozhik
ISRO0152,11.48,75.62,92,562 CN  Thikkody  Kozhikode KERALA 15F097 ISRO0151 11.48 75.62  2006-05-04 2019-04-17 HOURLY 563 SSF  Puthupaddy  Kozhik
ISRO0153,11.45,75.97,92,2019-04-17 HOURLY 563 SSF  Puthupaddy  Kozhikodse KERALA 15F098 ISRO0152 11.45 75.97  2006-11-07 2019-06-05 HOURLY 564 D
ISRO0154,11.6,75.82,92,2019-06-05 HOURLY 564 DAF  Peruvannamozhi  Kozhikode KERALA 15F099 ISRO0153 11.60 75.82  2006-11-07 2019-04-17 HOURLY 56
ISRO0155,10.53,76.7,92,2019-04-17 HOURLY 565 OSF  Nellampathy  Palakad KERALA 15F09A ISRO0154 10.53 76.70  2006-11-03 2017-12-17 HOURLY 566 SSF
ISRO0156,10.8,76.34,92,2017-12-17 HOURLY 566 SSF  Ananganadi  Palakad KERALA 15F09B ISRO0155 10.80 76.34  2006-11-07 2021-06-16 HOURLY 567 HDF 
ISRO0157,10.77,76.65,92,2021-06-16 HOURLY 567 HDF  Malampuzha  Palakkad KERALA 15F09C ISRO0156 10.77 76.65  2006-11-07 2019-04-18 HOURLY 568 ISD
ISRO0158,11.32,76.25,93,11-09 09-23 569 DAF  Chunkathara  Malappuram KERALA 15F09E ISRO0158 11.32 76.25  2007-11-26 2019-04-18 HOURLY 570 SSF  V
ISRO0159,11.32,76.25,93,11-09 09-23 569 DAF  Chunkathara  Malappuram KERALA 15F09E ISRO0158 11.32 76.25  2007-11-26 2019-04-18 HOURLY 570 SSF  V
ISRO0160,11.75,75.52,93,76.25  2007-11-26 2019-04-18 HOURLY 570 SSF  Vengad  Kannur  KERALA 15F09F ISRO0159 11.75 75.52  2006-05-04 2019-04-15 H
ISRO0161,11.8,75.47,93,"75.52  2006-05-04 2019-04-15 HOURLY 571 CN,PALAYAD,KANNUR KERALA 15F0A0 ISRO0160 11.80 75.47  2007-11-26 2019-04-15 HOUR"
ISRO0162,12.15,75.23,93,75.47  2007-11-26 2019-04-15 HOURLY 572 AF  Kankol  Kannur  KERALA 15F0A1 ISRO0161 12.15 75.23  2006-11-07 2019-04-14 HO
ISRO0217,12.05,75.38,93,2019-04-14 HOURLY 573 DF  Thallparamba  Kannur KERALA 15F0A2 ISRO0162 12.05 75.38  2006-11-03 2020-06-30 HOURLY 574 SNOM
ISRO0218,9.94,76.27,94,"575 SNOM,  NAVY,  COCHI  (MET  SECTION) KERALA 15F0DA ISRO0218 9.94  76.27  2007-11-26 2019-01-02 HOURLY 576 INS  Zamori"
ISRO0270,9.94,76.27,94,"575 SNOM,  NAVY,  COCHI  (MET  SECTION) KERALA 15F0DA ISRO0218 9.94  76.27  2007-11-26 2019-01-02 HOURLY 576 INS  Zamori"
ISRO0359,9.94,76.27,94,"9.94  76.27  2007-11-26 2019-01-02 HOURLY 576 INS  Zamorin,Kannur  KERALA 15F10E ISRO0270 12.04 75.19  2007-11-26 2019-0"
ISRO0360,12.04,75.19,94,"12.04 75.19  2007-11-26 2019-01-02 HOURLY 577 FS,DAF,Kozha,Kottayam KERALA 15F167 ISRO0359 9.77  76.57  2008-09-24 2019-"
ISRO0361,9.77,76.57,94,"ISRO0359 9.77  76.57  2008-09-24 2019-04-22 HOURLY 578 FS,SVF,Idukki  KERALA 15F168 ISRO0360 9.58  77.12  2008-09-24 201"
ISRO0362,9.58,77.12,94,"9.58  77.12  2008-09-24 2019-06-19 HOURLY 579 AO,SSF,Karimanur,Idukki KERALA 15F169 ISRO0361 9.91  76.36  2008-09-24 201"
ISRO0363,10.71,76.77,94,"2019-04-21 HOURLY 580 DAF,Chelakkara,Venganeelur,Trissur KERALA 15F16A ISRO0362 10.71 76.77  2008-09-24 2019-04-19 HOURL"
ISRO0364,12.35,75.09,95,"582 AO,SSF,Pullur,Haripuram,Kasargode KERALA 15F16C ISRO0364 12.35 75.09  2008-09-24 2019-04-14 HOURLY 583 AO,CPO,Kuntar"
ISRO0365,12.35,75.09,95,"582 AO,SSF,Pullur,Haripuram,Kasargode KERALA 15F16C ISRO0364 12.35 75.09  2008-09-24 2019-04-14 HOURLY 583 AO,CPO,Kuntar"
ISRO0366,12.56,75.2,95,"2019-04-14 HOURLY 583 AO,CPO,Kuntar,Adhur  Mulleria,Kasargod KERALA 15F16D ISRO0365 12.56 75.20  2008-09-24 2019-04-13 H"
ISRO0432,8.83,76.92,95,"75.20  2008-09-24 2019-04-13 HOURLY 584 AO,SSF,Kadakkel,Kadakkel  Post KERALA 15F16E ISRO0366 8.83  76.92  2008-09-24 20"
ISRO0433,12.75,74.95,95,2017-12-26 HOURLY 585 KVK  Majeshwaram  Kasargod KERALA 15F1B0 ISRO0432 12.75 74.95  2008-09-24 2022-01-05 HOURLY 586 KV
ISRO0434,12.08,75.38,95,2022-01-05 HOURLY 586 KVK  Panniyur  Kannur KERALA 15F1B1 ISRO0433 12.08 75.38  2008-09-24 2019-04-14 HOURLY 587 RARS  A
ISRO0435,11.62,76.21,95,2019-04-14 HOURLY 587 RARS  Ambalavayal  Wayanad KERALA 15F1B2 ISRO0434 11.62 76.21  2008-09-24 2019-04-16 HOURLY 588 CV
ISRO0436,11.09,76.12,96,09-24 12-19 589 CRS  Anakkayam  Malappuram KERALA 15F1B4 ISRO0436 11.09 76.12  2008-09-24 2019-04-17 HOURLY 590 KVK  KAU
ISRO0437,11.09,76.12,96,09-24 12-19 589 CRS  Anakkayam  Malappuram KERALA 15F1B4 ISRO0436 11.09 76.12  2008-09-24 2019-04-17 HOURLY 590 KVK  KAU
ISRO0438,10.55,76.27,96,76.12  2008-09-24 2019-04-17 HOURLY 590 KVK  KAU  Trissur  KERALA 15F1B5 ISRO0437 10.55 76.27  2008-09-24 2019-04-19 HOU
ISRO0439,10.31,76.34,96,2019-04-19 HOURLY 591 ARS  Chalakudy  Trissur KERALA 15F1B6 ISRO0438 10.31 76.34  2008-09-24 2019-06-12 HOURLY 592 FS  P
ISRO0440,10.31,76.34,96,10.31 76.34  2008-09-24 2019-06-12 HOURLY 592 FS  Puduveypu  Kochi KERALA 15F1B7 ISRO0439 9.98  76.23  2008-09-24 2019-0
ISRO0441,9.98,76.23,96,ISRO0439 9.98  76.23  2008-09-24 2019-04-20 HOURLY 593 RRS  Vyttila  Kochi  KERALA 15F1B8 ISRO0440 9.98  76.32  2008-09-
ISRO0442,10.54,76.16,97,"595 COH,  KAU  Trissur  KERALA 15F1BA ISRO0442 10.54 76.16  2009-03-26 2016-03-03 HOURLY 596 President  MGO  Marayoor  I"
ISRO0443,10.54,76.16,97,"595 COH,  KAU  Trissur  KERALA 15F1BA ISRO0442 10.54 76.16  2009-03-26 2016-03-03 HOURLY 596 President  MGO  Marayoor  I"
ISRO0444,10.28,77.16,97,2016-03-03 HOURLY 596 President  MGO  Marayoor  Idukki KERALA 15F1BB ISRO0443 10.28 77.16  2009-02-27 2016-02-01 HOURLY 
ISRO0445,10.15,77.17,97,2016-02-01 HOURLY 597 KDHPCPL  MUNNAR  IDUKKI KERALA 15F1BC ISRO0444 10.15 77.17  2008-09-24 2017-12-21 HOURLY 598 PCE  
ISRO0446,9.36,76.56,97,77.17  2008-09-24 2017-12-21 HOURLY 598 PCE  TANNITHODU  KONNI KERALA 15F1BD ISRO0445 9.36  76.56  2009-02-27 2018-03-26
ISRO0994,9.36,76.56,97,9.36  76.56  2009-02-27 2018-03-26 HOURLY 599 ICRI  SB  MYLADUMPARA  IDUKKI KERALA 15F1BE ISRO0446 9.89  77.16  2008-09-
ISRO0995,10.09,77.06,98,Welcome  Bhargav  Gannavarapu  Logout ●    DashBoard ●    Order  ●    Status  ●    Account  ●    0   ● Datasource:   In-
ISRO1093,10.09,77.06,98,Longitude Start  Date End  Date Temporal  Resolution Order  Data 601 Anthoniar  Colony-  Munnar KERALA  15F3E3 ISRO0995 
ISRO1303,10.09,77.06,98,KERALA  15F3E3 ISRO0995 10.09 77.06  2010-02-05 2018-09-04 HOURLY 602 Cochin  Port  KERALA  15F445 ISRO1093 9.95  76.27 
ISRO1309,9.95,76.27,98,ISRO1093 9.95  76.27  2010-12-05 2024-01-22 HOURLY 603 PWD_MULLAPERYR_DAM KERALA  15F517 ISRO1303 10.53 76.22  2010-11-2
ISRO1310,9.57,77.25,99,605 METHAKANAM_ARG KERALA  15F51E ISRO1310 9.57  77.25  2019-11-21 2023-09-16 HOURLY 606 MULLAKUDY_ARG KERALA  15F51F IS
ISRO1311,9.57,77.25,99,605 METHAKANAM_ARG KERALA  15F51E ISRO1310 9.57  77.25  2019-11-21 2023-09-16 HOURLY 606 MULLAKUDY_ARG KERALA  15F51F IS
ISRO1312,9.57,77.25,99,KERALA  15F51E ISRO1310 9.57  77.25  2019-11-21 2023-09-16 HOURLY 606 MULLAKUDY_ARG KERALA  15F51F ISRO1311 9.52  77.26 
ISRO1313,9.52,77.26,99,KERALA  15F51F ISRO1311 9.52  77.26  2010-12-01 2022-05-18 HOURLY 607 RANDATTINKARA_ARG KERALA  15F520 ISRO1312 9.52  77
ISRO1314,9.52,77.32,99,KERALA  15F520 ISRO1312 9.52  77.32  2020-12-24 2021-06-25 HOURLY 608 THAMARA_ARG KERALA  15F521 ISRO1313 9.49  77.36  2
ISRO1315,9.49,77.36,99,KERALA  15F521 ISRO1313 9.49  77.36  2020-12-25 2023-08-06 HOURLY 609 MANALAR_AWS KERALA  15F522 ISRO1314 9.57  77.34  2
ISRO1316,9.57,77.34,99,MANALAR_AWS KERALA  15F522 ISRO1314 9.57  77.34  2019-12-05 2022-01-03 HOURLY 610 ARUVIYODA_AWS KERALA  15F523 ISRO1315 
ISRO1317,9.56,77.15,100,2-07 5-29 612 ANCHURULY_ARG KERALA  15F525 ISRO1317 9.56  77.15  2010-12-11 2021-08-27 HOURLY 613 VALLIMALIE_ARG KERALA 
ISRO1318,9.56,77.15,100,2-07 5-29 612 ANCHURULY_ARG KERALA  15F525 ISRO1317 9.56  77.15  2010-12-11 2021-08-27 HOURLY 613 VALLIMALIE_ARG KERALA 
ISRO1319,9.56,77.15,100,KERALA  15F525 ISRO1317 9.56  77.15  2010-12-11 2021-08-27 HOURLY 613 VALLIMALIE_ARG KERALA  15F526 ISRO1318 9.44  77.31
ISRO1320,9.44,77.31,100,KERALA  15F526 ISRO1318 9.44  77.31  2011-01-06 2025-06-14 HOURLY 614 VALLAKADAVU_ARG KERALA  15F527 ISRO1319 9.53  77.1
ISRO1321,9.53,77.11,100,KERALA  15F527 ISRO1319 9.53  77.11  2010-12-19 2022-08-10 HOURLY 615 MLAPPARA_ARG KERALA  15F528 ISRO1320 9.44  77.31  
ISRO0570,9.44,77.31,100,ISRO1320 9.44  77.31  2010-12-31 2021-06-18 HOURLY 616 THANIKUDI_ARG KERALA  15F529 ISRO1321 9.48  77.28  2011-01-11 202
ISRO1261,10.57,72.64,101,618 Kavaratti(Jetty)  LAKSHWADEEP 15F4ED ISRO1261 10.57 72.64  2014-09-02 2016-01-23 HOURLY 619 Kavaratti-Helipad LAKSHW
ISRO1262,10.57,72.64,101,618 Kavaratti(Jetty)  LAKSHWADEEP 15F4ED ISRO1261 10.57 72.64  2014-09-02 2016-01-23 HOURLY 619 Kavaratti-Helipad LAKSHW
ISRO1263,10.52,72.62,101,72.64  2014-09-02 2016-01-23 HOURLY 619 Kavaratti-Helipad LAKSHWADEEP 15F4EE ISRO1262 10.52 72.62  2015-01-20 2017-01-02
ISRO1264,10.52,72.62,101,10.52 72.62  2015-01-20 2017-01-02 HOURLY 620 Amini  LAKSHWADEEP 15F4EF ISRO1263 11.13 72.73  2016-06-14 2017-08-26 HOUR
ISRO1265,11.13,72.73,101,11.13 72.73  2016-06-14 2017-08-26 HOURLY 621 Kadmat  LAKSHWADEEP 15F4F0 ISRO1264 11.22 72.77  2017-04-29 2017-08-30 HOU
ISRO1266,11.22,72.77,101,11.22 72.77  2017-04-29 2017-08-30 HOURLY 622 Bitra  LAKSHWADEEP 15F4F1 ISRO1265 11.60 72.19  2010-12-07 2018-07-02 HOUR
ISRO1267,11.6,72.19,101,11.60 72.19  2010-12-07 2018-07-02 HOURLY 623 Chetlat  LAKSHWADEEP 15F4F2 ISRO1266 11.69 72.71  2016-03-14 2019-10-11 HO
ISRO1268,10.87,72.2,102,625 Agatti-Jetty  LAKSHWADEEP 15F4F4 ISRO1268 10.87 72.20  2016-02-15 2017-03-01 HOURLY 626 Bangaram   LAKSHWADEEP 15F4F
ISRO1269,10.87,72.2,102,625 Agatti-Jetty  LAKSHWADEEP 15F4F4 ISRO1268 10.87 72.20  2016-02-15 2017-03-01 HOURLY 626 Bangaram   LAKSHWADEEP 15F4F
ISRO1270,10.94,72.29,102,72.20  2016-02-15 2017-03-01 HOURLY 626 Bangaram   LAKSHWADEEP 15F4F5 ISRO1269 10.94 72.29  2016-02-15 2017-02-21 HOURLY
ISRO1271,10.56,72.65,102,72.29  2016-02-15 2017-02-21 HOURLY 627 Eastern  Jetty-Kavaratti LAKSHWADEEP 15F4F6 ISRO1270 10.56 72.65  2016-04-01 201
ISRO1272,10.56,72.65,102,10.56 72.65  2016-04-01 2018-04-29 HOURLY 628 Kalpeni  LAKSHWADEEP 15F4F7 ISRO1271 10.07 73.65  2016-03-14 2017-08-12 HO
ISRO1273,10.07,73.65,102,ISRO1271 10.07 73.65  2016-03-14 2017-08-12 HOURLY 629 Minicoy  LAKSHWADEEP 15F4F8 ISRO1272 8.28  73.06  2016-04-01 2017
ISRO0310,23.83,78.77,103,"631 Rangali  Camp,  Bargarh  District MADHYA  PRADESH 15F136 ISRO0310 23.83 78.77  2008-09-26 2019-04-22 HOURLY 632 Bhed"
ISRO0311,23.83,78.77,103,"631 Rangali  Camp,  Bargarh  District MADHYA  PRADESH 15F136 ISRO0310 23.83 78.77  2008-09-26 2019-04-22 HOURLY 632 Bhed"
ISRO0312,22.63,75.79,103,"2019-04-22 HOURLY 632 Bheden,  Bargarh  District MADHYA  PRADESH 15F137 ISRO0311 22.63 75.79  2008-10-04 2019-04-29 HOUR"
ISRO0313,24.57,81.33,103,"2019-04-29 HOURLY 633 Rampur,  Sonepur  District MADHYA  PRADESH 15F138 ISRO0312 24.57 81.33  2006-05-04 2019-04-25 HOUR"
ISRO0314,26.2,78.2,103,"2019-04-25 HOURLY 634 Maneswar,  Sambalpur  District MADHYA  PRADESH 15F139 ISRO0313 26.20 78.20  2010-12-23 2010-12-23 "
ISRO0421,23.16,75.81,103,"2010-12-23 HOURLY 635 Chiplima,  Sambalpur  District MADHYA  PRADESH 15F13A ISRO0314 23.16 75.81  2008-09-18 2019-04-19 "
ISRO0464,23.29,77.47,103,"2019-04-19 HOURLY 636 Dy.Director,MCF,  Ayodhyanagar,Bhopal MADHYA  PRADESH 15F1A5 ISRO0421 23.29 77.47  2008-09-24 2012"
ISRO0465,24.05,75.13,104,"638 Mandsour,KVK  Collage(Guest  House) MADHYA  PRADESH 15F1D1 ISRO0465 24.05 75.13  2008-09-24 2023-02-04 HOURLY 639 MC"
ISRO0466,24.05,75.13,104,"638 Mandsour,KVK  Collage(Guest  House) MADHYA  PRADESH 15F1D1 ISRO0465 24.05 75.13  2008-09-24 2023-02-04 HOURLY 639 MC"
ISRO0467,23.31,77.36,104,"2023-02-04 HOURLY 639 MCF,  AYN8,Bhopal MADHYA  PRADESH 15F1D2 ISRO0466 23.31 77.36  2008-09-24 2019-04-20 HOURLY 640 PA"
ISRO0468,21.79,80.19,104,2019-04-20 HOURLY 640 PATWARI  TRAINING  CENTER  BALAGHAT MADHYA  PRADESH 15F1D3 ISRO0467 21.79 80.19  2009-02-27 2016-0
ISRO0469,23.21,77.4,104,"2016-03-29 HOURLY 641 MCF,  AYN10,Bhopal MADHYA  PRADESH 15F1D4 ISRO0468 23.21 77.40  2009-03-07 2019-04-20 HOURLY 642 R"
ISRO0622,23.52,77.81,104,2019-04-20 HOURLY 642 RH  Vidisha  Collectorate MADHYA  PRADESH 15F1D5 ISRO0469 23.52 77.81  2006-05-04 2019-04-22 HOURL
ISRO0623,24.39,80.54,105,644 Satna  Pahadi  Range  (F) MADHYA  PRADESH 15F26F ISRO0623 24.39 80.54  2010-11-29 2019-04-24 HOURLY 645 Singrouli  (
ISRO0624,24.39,80.54,105,644 Satna  Pahadi  Range  (F) MADHYA  PRADESH 15F26F ISRO0623 24.39 80.54  2010-11-29 2019-04-24 HOURLY 645 Singrouli  (
ISRO0625,24.2,82.66,105,80.54  2010-11-29 2019-04-24 HOURLY 645 Singrouli  (F)  MADHYA  PRADESH 15F270 ISRO0624 24.20 82.66  2010-09-28 2019-04-
ISRO0626,23.81,79.46,105,"2019-04-25 HOURLY 646 DAMOH,FRH  (F) MADHYA  PRADESH 15F271 ISRO0625 23.81 79.46  2009-07-10 2017-10-01 HOURLY 647 Anoop"
ISRO0627,23.01,81.61,105,2017-10-01 HOURLY 647 Anooppur  Kirar  Check  post  (F) MADHYA  PRADESH 15F272 ISRO0626 23.01 81.61  2010-02-07 2021-07-
ISRO0628,23.15,79.93,105,2021-07-20 HOURLY 648 Jabalpur  Katanga  FRH  (F) MADHYA  PRADESH 15F273 ISRO0627 23.15 79.93  2009-07-10 2013-06-25 HOU
ISRO0629,24.27,80.16,105,2013-06-25 HOURLY 649 Sonth  Panna  FRH  Pawai  (F) MADHYA  PRADESH 15F274 ISRO0628 24.27 80.16  2010-12-01 2020-08-30 H
ISRO0630,22.1,80.61,106,651 North  Balaghat  Baihar  Depot  (F) MADHYA  PRADESH 15F276 ISRO0630 22.10 80.61  2009-07-10 2019-04-23 HOURLY 652 Vi
ISRO0631,22.1,80.61,106,651 North  Balaghat  Baihar  Depot  (F) MADHYA  PRADESH 15F276 ISRO0630 22.10 80.61  2009-07-10 2019-04-23 HOURLY 652 Vi
ISRO0632,24.84,81.36,106,2019-04-23 HOURLY 652 Village  Sirmor  (F) MADHYA  PRADESH 15F277 ISRO0631 24.84 81.36  2010-11-24 2019-04-25 HOURLY 653
ISRO0633,21.77,78.66,106,2019-04-25 HOURLY 653 South  Chhindhada  (F) MADHYA  PRADESH 15F278 ISRO0632 21.77 78.66  2009-07-10 2019-04-22 HOURLY 6
ISRO0634,23.99,81.37,106,"2019-04-22 HOURLY 654 North  Shahdon,  Biohari  Depot  (F) MADHYA  PRADESH 15F279 ISRO0633 23.99 81.37  2010-12-28 2019-"
ISRO0635,24.8,80.32,106,"2019-04-26 HOURLY 655 North  Panna,  Range  Vishramganj  (F) MADHYA  PRADESH 15F27A ISRO0634 24.80 80.32  2009-07-10 201"
ISRO0636,22.34,78.65,107,657 West  Chindwara  Tamiya  FRH  (F) MADHYA  PRADESH 15F27C ISRO0636 22.34 78.65  2009-07-22 2019-04-25 HOURLY 658 Nort
ISRO0637,22.34,78.65,107,657 West  Chindwara  Tamiya  FRH  (F) MADHYA  PRADESH 15F27C ISRO0636 22.34 78.65  2009-07-22 2019-04-25 HOURLY 658 Nort
ISRO0638,22.49,79.73,107,2019-04-25 HOURLY 658 North  Seoni  FV  Gadarware  (F) MADHYA  PRADESH 15F27D ISRO0637 22.49 79.73  2010-10-06 2019-04-2
ISRO0639,22.66,73.69,107,2019-04-25 HOURLY 659 Narsingpur  Jamgaon  (F) MADHYA  PRADESH 15F27E ISRO0638 22.66 73.69  2010-12-09 2019-04-26 HOURLY
ISRO0640,22.63,80.35,107,2019-04-26 HOURLY 660 West  Mandla  Katra  Village  (F) MADHYA  PRADESH 15F27F ISRO0639 22.63 80.35  2009-07-10 2019-04-
ISRO0641,23.8,80.36,107,2019-04-25 HOURLY 661 Katni  Division  Office  (F) MADHYA  PRADESH 15F280 ISRO0640 23.80 80.36  2010-08-15 2023-12-14 HO
ISRO0642,24.75,78.81,107,2023-12-14 HOURLY 662 Tikamgarh  Eco  Centre  (F) MADHYA  PRADESH 15F281 ISRO0641 24.75 78.81  2010-11-28 2019-04-23 HOU
ISRO0643,21.77,79.29,108,"664 Alikatta  Forest  Range  Office,Seoni  Dist. MADHYA  PRADESH 15F283 ISRO0643 21.77 79.29  2010-11-29 2019-04-22 HOUR"
ISRO0644,21.77,79.29,108,"664 Alikatta  Forest  Range  Office,Seoni  Dist. MADHYA  PRADESH 15F283 ISRO0643 21.77 79.29  2010-11-29 2019-04-22 HOUR"
ISRO0645,21.55,75.68,108,2019-04-22 HOURLY 665 Khargaon  FV  Pipaljhopa  (F) MADHYA  PRADESH 15F284 ISRO0644 21.55 75.68  2010-08-15 2019-04-20 H
ISRO0646,22.81,81.34,108,"2019-04-20 HOURLY 666 Dhindori,  Gadasaroai  Depot  (F) MADHYA  PRADESH 15F285 ISRO0645 22.81 81.34  2010-03-05 2019-04-"
ISRO0647,21.95,80.03,108,"81.34  2010-03-05 2019-04-24 HOURLY 667 South  Belaghat  Range  Office,  Lalburra  (F) MADHYA  PRADESH 15F286 ISRO0646 2"
ISRO0648,22.2,80.69,108,80.03  2009-07-10 2019-04-23 HOURLY 668 Kanha  NP  (F)  MADHYA  PRADESH 15F287 ISRO0647 22.20 80.69  2009-07-10 2017-09-
ISRO0649,22.18,77.9,109,670 North  Betul  Motidhana  FRH  (F) MADHYA  PRADESH 15F289 ISRO0649 22.18 77.90  2010-12-09 2018-10-29 HOURLY 671 Obed
ISRO0650,22.18,77.9,109,670 North  Betul  Motidhana  FRH  (F) MADHYA  PRADESH 15F289 ISRO0649 22.18 77.90  2010-12-09 2018-10-29 HOURLY 671 Obed
ISRO0651,23.02,77.67,109,2018-10-29 HOURLY 671 Obedullaganj  Goharganj  Range  office  (F) MADHYA  PRADESH 15F28A ISRO0650 23.02 77.67  2009-07-1
ISRO0652,23.52,79.23,109,77.67  2009-07-10 2019-04-21 HOURLY 672 Nauradehi-WLS  Mohali  FRH  (F) MADHYA  PRADESH 15F28B ISRO0651 23.52 79.23  200
ISRO0653,22.44,78.17,109,79.23  2009-09-22 2019-04-22 HOURLY 673 Satpura  NP  (F)  MADHYA  PRADESH 15F28C ISRO0652 22.44 78.17  2009-07-10 2019-0
ISRO0654,21.62,77.92,109,2019-01-02 HOURLY 674 South  Betul  Village  Aathner  (F) MADHYA  PRADESH 15F28D ISRO0653 21.62 77.92  2009-10-08 2017-0
ISRO0655,24.36,79.21,109,2017-09-22 HOURLY 675 North  Sagar  Hirapur  FRH  (F) MADHYA  PRADESH 15F28E ISRO0654 24.36 79.21  2010-03-05 2019-04-23
ISRO0656,22.4,77.65,110,677 Hoshangabad  FRH  Pipalgota  (F) MADHYA  PRADESH 15F290 ISRO0656 22.40 77.65  2010-03-05 2018-01-07 HOURLY 678 Bhopa
ISRO0657,22.4,77.65,110,677 Hoshangabad  FRH  Pipalgota  (F) MADHYA  PRADESH 15F290 ISRO0656 22.40 77.65  2010-03-05 2018-01-07 HOURLY 678 Bhopa
ISRO0658,23.33,77.58,110,2018-01-07 HOURLY 678 Bhopal  Samardha  Village  (F) MADHYA  PRADESH 15F291 ISRO0657 23.33 77.58  2009-07-10 2019-04-21 
ISRO0659,23.35,78.31,110,2019-04-21 HOURLY 679 Raisen  Range  Geratganj  (F) MADHYA  PRADESH 15F292 ISRO0658 23.35 78.31  2009-07-10 2019-04-22 H
ISRO0660,24.0,76.75,110,2019-04-22 HOURLY 680 Rajgarh  Range  (F) MADHYA  PRADESH 15F293 ISRO0659 24.00 76.75  2010-07-04 2019-05-08 HOURLY 681 
ISRO0661,23.83,77.95,110,2019-05-08 HOURLY 681 Vidisha  Ganjbasada  Depot  (F) MADHYA  PRADESH 15F294 ISRO0660 23.83 77.95  2010-03-05 2017-12-16
ISRO0662,23.4,76.25,111,683 Shajapur  Range  office  (F) MADHYA  PRADESH 15F296 ISRO0662 23.40 76.25  2009-09-22 2019-04-20 HOURLY 684 Jambua  K
ISRO0663,23.4,76.25,111,683 Shajapur  Range  office  (F) MADHYA  PRADESH 15F296 ISRO0662 23.40 76.25  2009-09-22 2019-04-20 HOURLY 684 Jambua  K
ISRO0664,23.0,74.58,111,2019-04-20 HOURLY 684 Jambua  Kotnai  Range  (F) MADHYA  PRADESH 15F297 ISRO0663 23.00 74.58  2009-10-20 2019-07-21 HOUR
ISRO0665,24.37,79.21,111,2019-07-21 HOURLY 685 Barwoni  Village  Bokrata  (F) MADHYA  PRADESH 15F298 ISRO0664 24.37 79.21  2010-01-15 2020-04-01 
ISRO0666,21.71,78.11,111,2020-04-01 HOURLY 686 Sendhwa  Division  office  (F) MADHYA  PRADESH 15F299 ISRO0665 21.71 78.11  2009-08-05 2019-04-22 
ISRO0667,22.35,75.68,111,78.11  2009-08-05 2019-04-22 HOURLY 687 Indore  Wanchoo  Point  (F) MADHYA  PRADESH 15F29A ISRO0666 22.35 75.68  2009-07
ISRO0668,22.95,76.05,111,75.68  2009-07-10 2021-12-21 HOURLY 688 Dewas  (F)  MADHYA  PRADESH 15F29B ISRO0667 22.95 76.05  2009-09-22 2019-04-19 H
ISRO0669,23.45,74.94,112,690 Ratlam  Sailana  Nursary  (F) MADHYA  PRADESH 15F29D ISRO0669 23.45 74.94  2009-08-06 2019-04-18 HOURLY 691 Khandwa 
ISRO0670,23.45,74.94,112,690 Ratlam  Sailana  Nursary  (F) MADHYA  PRADESH 15F29D ISRO0669 23.45 74.94  2009-08-06 2019-04-18 HOURLY 691 Khandwa 
ISRO0671,21.63,76.86,112,2019-04-18 HOURLY 691 Khandwa  Range  Khanlwa  (F) MADHYA  PRADESH 15F29E ISRO0670 21.63 76.86  2009-07-10 2019-04-21 HO
ISRO0672,24.08,75.05,112,2019-04-21 HOURLY 692 Mandsaur  Division  office(F) MADHYA  PRADESH 15F29F ISRO0671 24.08 75.05  2010-03-05 2019-11-02 H
ISRO0673,22.28,76.11,112,2019-11-02 HOURLY 693 Barwaha  Village  Moodri  (F) MADHYA  PRADESH 15F2A0 ISRO0672 22.28 76.11  2010-11-01 2017-11-24 H
ISRO0674,23.2,75.86,112,2017-11-24 HOURLY 694 Ujjain  Naulaky  (F) MADHYA  PRADESH 15F2A1 ISRO0673 23.20 75.86  2009-09-22 2019-04-19 HOURLY 695
ISRO0675,24.8,77.03,113,696 Guna  Range  office  Binaganj  (F) MADHYA  PRADESH 15F2A3 ISRO0675 24.80 77.03  2010-03-05 2022-07-02 HOURLY 697 Mad
ISRO0676,24.8,77.03,113,696 Guna  Range  office  Binaganj  (F) MADHYA  PRADESH 15F2A3 ISRO0675 24.80 77.03  2010-03-05 2022-07-02 HOURLY 697 Mad
ISRO0677,25.42,77.7,113,2022-07-02 HOURLY 697 Madhav  NP  Seling  club  FRH  (F) MADHYA  PRADESH 15F2A4 ISRO0676 25.42 77.70  2009-09-22 2019-04
ISRO0678,25.81,77.17,113,2019-04-28 HOURLY 698 Palpur  Kuno  WLS  (F) MADHYA  PRADESH 15F2A5 ISRO0677 25.81 77.17  2010-03-05 2019-04-28 HOURLY 6
ISRO0679,25.67,76.73,113,2019-04-28 HOURLY 699 Sheopur  Eco  Centre  (F) MADHYA  PRADESH 15F2A6 ISRO0678 25.67 76.73  2010-03-05 2020-07-18 HOURL
ISRO0680,26.19,78.7,114,●    0   ● Datasource:   In-situ   Category:   AMS   AWS   AWSAGRI   AWSUPG   IMDAWS   Sr.No Station  Name  State  Stati
ISRO0681,26.19,78.7,114,Temporal  Resolution Order  Data 701 Datia  Dirolipar  Forest  check  post  (F) MADHYA  PRADESH 15F2A8 ISRO0680 26.19 78
